dataset,distinctive_for,rank,feature_idx,honest_mean,deceptive_mean,difference,ratio,feature_label
harm-pressure-choice,deceptive,1,13608,0.2900598347187042,0.5304999351501465,0.24044010043144226,1.828932762145996,The assistant acknowledging mistakes and providing corrections
harm-pressure-choice,deceptive,2,32354,0.810199499130249,1.0207022428512573,0.2105027437210083,1.2598159313201904,"Code completion patterns, particularly closing statements and final calculations"
harm-pressure-choice,deceptive,3,25864,2.3301990032196045,2.5380287170410156,0.20782971382141113,1.0891896486282349,System configuration headers that set conversation context
harm-pressure-choice,deceptive,4,62827,0.509625256061554,0.7053965330123901,0.19577127695083618,1.3841475248336792,Table formatting characters and column separators
harm-pressure-choice,deceptive,5,675,0.9686484932899475,1.148876667022705,0.18022817373275757,1.1860615015029907,Russian grammatical suffixes in technical writing
harm-pressure-choice,deceptive,6,15562,0.48524758219718933,0.6491712927818298,0.1639237105846405,1.3378145694732666,The assistant's turn to speak in a conversation
harm-pressure-choice,deceptive,7,43045,1.6280903816223145,1.7910064458847046,0.16291606426239014,1.1000657081604004,System message datetime field for establishing conversation temporal context
harm-pressure-choice,deceptive,8,32860,0.5882324576377869,0.7483840584754944,0.16015160083770752,1.272258996963501,Technical terms and identifiers being referenced multiple times
harm-pressure-choice,deceptive,9,44215,0.8593494892120361,1.0187231302261353,0.15937364101409912,1.1854584217071533,Locating or modifying specific items in technical contexts
harm-pressure-choice,deceptive,10,4724,0.9527068734169006,1.111171841621399,0.1584649682044983,1.1663312911987305,Syntactical sugar in programming languages
harm-pressure-choice,deceptive,11,9676,0.17747379839420319,0.3354668915271759,0.15799309313297272,1.8902333974838257,List formatting tokens and measurement units
harm-pressure-choice,deceptive,12,39397,0.7598758339881897,0.9154862761497498,0.15561044216156006,1.2047840356826782,Text composition and idea connection points
harm-pressure-choice,deceptive,13,34724,0.5774279236793518,0.7319459915161133,0.15451806783676147,1.2675971984863281,The assistant is explaining concepts or providing helpful information in a constructive way
harm-pressure-choice,deceptive,14,41604,0.574393093585968,0.7270980477333069,0.15270495414733887,1.2658544778823853,Formatting tokens for structured text output like lists and SQL queries
