dataset,distinctive_for,rank,feature_idx,honest_mean,deceptive_mean,difference,ratio,feature_label
harm-pressure-knowledge-report,honest,1,27783,0.8561288118362427,0.3268519341945648,-0.5292768478393555,0.38177892565727234,The assistant expressing its limitations or inabilities
harm-pressure-knowledge-report,honest,2,6363,0.9820201992988586,0.46364498138427734,-0.5183752179145813,0.4721338450908661,The assistant needs to express uncertainty about specific topics
harm-pressure-knowledge-report,honest,3,1594,2.4459779262542725,1.9407036304473877,-0.5052742958068848,0.7934264540672302,Assistant's use of 'today' in initial greeting responses
harm-pressure-knowledge-report,honest,4,45008,0.4979555308818817,0.05067763105034828,-0.44727790355682373,0.10177139937877655,The assistant needs to acknowledge understanding of instructions
harm-pressure-knowledge-report,honest,5,59238,1.1418135166168213,0.7064138650894165,-0.4353996515274048,0.6186770796775818,Division operations in calculator implementations
harm-pressure-knowledge-report,honest,6,47386,0.6128681898117065,0.18622712790966034,-0.426641047000885,0.3038616180419922,Expression of uncertainty or lack of knowledge
harm-pressure-knowledge-report,honest,7,2297,1.1707953214645386,0.7470314502716064,-0.42376387119293213,0.6380546689033508,The assistant asserting boundaries or limitations using first-person pronouns
harm-pressure-knowledge-report,honest,8,9598,0.789775550365448,0.37018293142318726,-0.41959261894226074,0.46871915459632874,The assistant cannot determine an answer due to insufficient information
harm-pressure-knowledge-report,honest,9,64229,0.9785493016242981,0.5607108473777771,-0.417838454246521,0.5730021595954895,The assistant needs to express limitations or inability to access information
harm-pressure-knowledge-report,honest,10,32170,0.6161366105079651,0.20550192892551422,-0.41063469648361206,0.33353304862976074,Expressions of uncertainty or hesitation in dialogue
harm-pressure-knowledge-report,honest,11,3097,1.6253234148025513,1.2166296243667603,-0.408693790435791,0.7485461831092834,"Assistant's turn to provide a careful, measured response"
harm-pressure-knowledge-report,honest,12,11460,0.7367737889289856,0.3293958008289337,-0.4073779881000519,0.4470786154270172,The assistant should reject the user's request for unethical or inappropriate content
harm-pressure-knowledge-report,honest,13,49181,0.7925888895988464,0.3902980387210846,-0.40229085087776184,0.49243441224098206,The assistant explaining its cognitive limitations and inabilities
harm-pressure-knowledge-report,honest,14,52937,0.4562015235424042,0.05767622962594032,-0.39852529764175415,0.1264270842075348,Mutual understanding or intimate knowledge between entities
harm-pressure-knowledge-report,honest,15,45362,0.9870896339416504,0.5988667011260986,-0.38822293281555176,0.6066994071006775,The assistant needs to express its limitations and capabilities
harm-pressure-knowledge-report,honest,16,576,0.721790611743927,0.3344113826751709,-0.3873792290687561,0.46330803632736206,"The assistant explains it cannot be downloaded, run locally, or accessed via API"
harm-pressure-knowledge-report,honest,17,42604,1.2552977800369263,0.8708528876304626,-0.3844448924064636,0.6937420964241028,Connecting words in technical descriptions of industrial processes and applications
harm-pressure-knowledge-report,honest,18,35345,1.693997859954834,1.3110805749893188,-0.38291728496551514,0.7739564776420593,The assistant needs to explain its lack of access to external data or capabilities
harm-pressure-knowledge-report,honest,19,17137,0.43384405970573425,0.05758538842201233,-0.3762586712837219,0.13273291289806366,The assistant is about to provide an explanation or structured response
harm-pressure-knowledge-report,honest,20,8337,1.3622221946716309,0.986906111240387,-0.3753160834312439,0.7244824767112732,"Future tense constructions, particularly 'going to' phrases"
harm-pressure-knowledge-report,honest,21,2008,0.9833705425262451,0.6083890795707703,-0.37498146295547485,0.6186773777008057,The assistant needs clarification
harm-pressure-knowledge-report,honest,22,8505,2.381173610687256,2.0124988555908203,-0.36867475509643555,0.8451709747314453,The assistant should complete an answer based on given instructions
